m.02sr7s6,Joseph Strate,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02vxxw,Valentine Strasser,1967-04-26,2067-04-01,"",Datum umrtia nemusi byt spravny.
m.03d2tlt,Richard C. Dillon,1877-06-24,1966-01-05,"",""
m.03h_sg8,Matthew Voigt,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03m7j34,Jarmo Eskelinen,1962-01-01,2061-12-07,"",Datum umrtia nemusi byt spravny.
m.0413ttp,Harold Homer Anderson,1897-10-23,1990-02-09,"",""
m.04g1fpv,Omar Pinzón,1989-06-17,2089-05-23,"",Datum umrtia nemusi byt spravny.
m.04mxhcr,Kaire Mbuende,1953-11-28,2053-11-03,"",Datum umrtia nemusi byt spravny.
m.04mywdp,Tang Muli,1947-01-01,2046-12-07,"",Datum umrtia nemusi byt spravny.
m.04mzhtg,N. Padmalochanan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.051vhm6,Jacob van Rijs,1965-01-01,2064-12-07,"",Datum umrtia nemusi byt spravny.
m.058_tx,Martin Lo,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05psqsb,Carl Yeary,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05v6cfb,Patrick Bisschops,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vy1ks,John Swan,1571-01-26,1671-01-01,Datum narodenia nemusi byt spravny.,""
m.06_zq4,Friedrich Heinrich Geffcken,1830-12-09,1896-05-01,"",""
m.06zsj7x,Henry Lillywhite,1789-12-31,1858-01-30,"",""
m.074jgd,Tom McKillop,1943-03-19,2043-02-22,"",Datum umrtia nemusi byt spravny.
m.084tvx,Ross Tokely,1979-03-08,2079-02-11,"",Datum umrtia nemusi byt spravny.
g.1238xvt1,Hans Siemens,1818-01-01,1867-01-01,"",""
m.0105l25j,Roger Ohman,1967-06-05,2067-05-11,"",Datum umrtia nemusi byt spravny.
m.01063202,Shannon Bishop Turner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0110xhtf,Paolo Petti,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011gqk75,Pedro Costa,1981-11-21,2081-10-27,"",Datum umrtia nemusi byt spravny.
m.011lmn_z,Jezai Torres,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011nnbp5,Jason Suttie,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011s_fsd,Laura Fuente Ramos,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0134llpm,Hildegarde Swift,1890-01-10,1977-01-01,"",""
m.01vv_z5,Julian Swinnerton,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01wx60l,First Law,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02708b6,Ġużè Galea,1901-01-01,1978-01-01,"",""
m.027g95f,Fay Davis,1873-01-01,1945-02-27,"",""
m.02rhjgq,James S. Jackson,1823-09-27,1862-10-08,"",""
m.03cs8bh,Bob Basker,1918-09-30,2001-04-06,"",""
m.03ghfb3,Miguel Picornell,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03mfzzz,Abdullah Al-Buloushi,1960-02-16,2060-01-22,"",Datum umrtia nemusi byt spravny.
m.03wq0l9,Randall D Young,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wvycn,Joyce M Clinton,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0464ghn,Emily Langton Massingberd,1847-01-01,1897-01-01,"",""
m.047lblk,Elias Mbau,1961-01-01,2060-12-07,"",Datum umrtia nemusi byt spravny.
m.04jp73,Alfred Gaby,1892-01-25,1918-08-11,"",""
m.04n239z,Mario Gariazzo,1930-06-04,2002-03-18,"",""
m.04qt0th,William Bell,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05km15r,Anita P. DeFrantz,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05n3dd,Paul Orndorff,1949-10-29,2049-10-04,"",Datum umrtia nemusi byt spravny.
m.05syv22,Lucila Gamero de Medina,1873-06-12,1964-01-23,"",""
m.05x25jz,Jeremy Evans,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y143p,Ian McGrath,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.064pt0p,Richard Fournaux,1963-12-17,2063-11-22,"",Datum umrtia nemusi byt spravny.
m.06_vhsx,Ken Turner,1943-08-17,2043-07-23,"",Datum umrtia nemusi byt spravny.
g.11dym0hyg,Allan Nilsson,1933-05-10,2033-04-15,"",Datum umrtia nemusi byt spravny.
m.0106bf8j,Javaris Giles,1993-02-27,2093-02-02,"",Datum umrtia nemusi byt spravny.
m.010gf2ff,Scott Membry,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010ntrnr,Zepha Mukalere,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114d6bj,Julie Widner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011bxv9k,B P Rame Gowda,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011npffk,Bernard Williams,1944-04-12,2006-07-05,"",""
m.01v6fxd,Stefano Picchi,1974-01-01,2073-12-07,"",Datum umrtia nemusi byt spravny.
m.0266xjb,Lucius Aemilius Papus,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.027_yzv,Carole Davis,1958-02-17,2058-01-23,"",Datum umrtia nemusi byt spravny.
m.02qx1kq,David in Islam,-1042-01-01,-0936-01-01,"",""
m.03bz3mg,Robbie Davis,1961-07-18,2061-06-23,"",Datum umrtia nemusi byt spravny.
m.03c333r,Iqbal Tikka,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03mhnxk,Dominique Tricaud,1955-03-05,2055-02-08,"",Datum umrtia nemusi byt spravny.
m.03nww6x,Blake Riley,1986-01-28,2086-01-03,"",Datum umrtia nemusi byt spravny.
m.03wwbrs,Frank Catania,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wwvwg,Walter E Johnson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0406ld4,Bjørn Iversen,1953-03-18,2053-02-21,"",Datum umrtia nemusi byt spravny.
m.04p69s8,Nick Risinger,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.056h96n,Janet Fox,1940-10-25,2009-10-21,"",""
m.05qfslm,David Dvorkin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vwygx,Ruth Ryan Langan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05w1m82,Lisa Goldstein,1963-01-01,2062-12-07,"",Datum umrtia nemusi byt spravny.
m.05w7fnb,Donna C. S. Summers,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05wvn5l,Don Mock,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05zlg5m,Robert Rochefort,1955-09-19,2055-08-25,"",Datum umrtia nemusi byt spravny.
m.06hptk,Abbas ibn Ali,0647-05-15,0680-10-10,"",""
m.06w4tnr,Yukiharu Yoshitaka,1964-01-01,2063-12-07,"",Datum umrtia nemusi byt spravny.
m.076fvb,Christopher Tunnard,1910-07-07,1979-02-13,"",""
m.07kzz9,John Bracewell,1958-04-15,2058-03-21,"",Datum umrtia nemusi byt spravny.
m.07s9hl9,Ken Harada,1919-01-01,1997-01-01,"",""
m.07vh0n,Willard Price,1887-07-28,1983-10-14,"",""
m.080kg74,Michael Randle,1933-01-01,2032-12-07,"",Datum umrtia nemusi byt spravny.
m.0111bdt5,Izar Azurmendi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0112ydnv,Anna Lakomy,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0113scn2,Dhananjay,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114g6xt,Cheddy Thompson,1915-07-04,1972-08-26,"",""
m.011cq6s8,Chloe Treacher,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011fpk4r,Tim Gleed,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012v_bj_,Lowell Peterson,1921-12-11,1989-01-07,"",""
m.012vqg3g,Ferdinand Fagerlin,1825-01-01,1907-01-01,"",""
m.0271n07,Magnum Rafael Farias Tavares,1982-03-24,2082-02-27,"",Datum umrtia nemusi byt spravny.
m.0277dtt,Dave Howard,1889-05-01,1956-01-26,"",""
m.02r4czq,Zhang Da,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02z1cdx,Christian Minotti,1980-05-12,2080-04-17,"",Datum umrtia nemusi byt spravny.
m.02z6kb8,Jonathan Adam,1984-09-04,2084-08-10,"",Datum umrtia nemusi byt spravny.
m.03d6d3v,LaTanya Sheffield,1963-10-11,2063-09-16,"",Datum umrtia nemusi byt spravny.
m.03h4y3f,J. C. Moore,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wfnm2,Al Mello,1906-01-31,1993-10-31,"",""
m.03wqjvf,Thomas Weborg,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.052422y,William Surtees,1871-10-16,1956-03-23,"",""
m.05wgnb4,Marcelle Auclair,1899-11-11,1983-06-06,"",""
m.05zszkf,Ray Metzker,1931-01-01,2014-10-09,"",""
m.064qdlw,John Hyslop Bell,1833-01-01,1920-01-01,"",""
m.06w8653,Peter Mel,1969-11-24,2069-10-30,"",Datum umrtia nemusi byt spravny.
m.071r5s,"Esmé Stewart, 3rd Duke of Lennox",1579-01-01,1624-07-30,"",""
m.07z3pkt,Christian Larouche,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
g.121zcrqn,Rei Asami,1950-03-11,2050-02-14,"",Datum umrtia nemusi byt spravny.
g.122whgg6,Erich Tschöp,1937-10-10,2037-09-15,"",Datum umrtia nemusi byt spravny.
m.010h7xgn,Geoff McLean,1979-09-05,2079-08-11,"",Datum umrtia nemusi byt spravny.
m.010hnnf3,Gaetano Lizzio,1976-11-15,2076-10-21,"",Datum umrtia nemusi byt spravny.
m.01110c91,Cynthia Allen,1874-01-25,1974-01-01,Datum narodenia nemusi byt spravny.,""
m.011dvykl,Misha Shodagor,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011n5xvs,Manuel Gonzales,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01n3t4q,Bobby Horton,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01wt0_d,Brian Leshon,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0270bjr,Ed Romero,1957-12-09,2057-11-14,"",Datum umrtia nemusi byt spravny.
m.02wl69t,Andrew Prowse,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03h3_mt,Janet Gaymer,1947-07-11,2047-06-16,"",Datum umrtia nemusi byt spravny.
m.03wshb9,Mark A Marcucci,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03yj4p4,Arthur Mounteney,1883-02-11,1933-06-01,"",""
m.04y697z,Jan Pahor,1986-06-10,2086-05-16,"",Datum umrtia nemusi byt spravny.
m.04yb_7j,Carlos Granda,1961-01-01,2060-12-07,"",Datum umrtia nemusi byt spravny.
m.05b3sgm,Mehryar Mohri,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05ssk34,Kay Ainge,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05z_pkn,John Clarke,1952-01-01,2051-12-07,"",Datum umrtia nemusi byt spravny.
m.06_vjmd,Maksim Vladimirovich Andreyev,1988-01-19,2087-12-25,"",Datum umrtia nemusi byt spravny.
m.07k85df,Eva Polttila,1946-04-01,2046-03-07,"",Datum umrtia nemusi byt spravny.
m.07n8_1p,Moritz Loewe,1867-08-25,1967-08-01,"",Datum umrtia nemusi byt spravny.
g.11byb3q2bg,Gaye Gross Moelis,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010lxf4w,Joseph Edward Laferrière,1955-01-01,2054-12-07,"",Datum umrtia nemusi byt spravny.
m.011bxvl3,Alcaline,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011fgz7_,Oskar,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011nr51g,Stefanos Βalabanis,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0264k9,John Peter Altgeld,1847-12-30,1902-03-12,"",""
m.026p57s,Agnes Hijman,1966-01-17,2065-12-23,"",Datum umrtia nemusi byt spravny.
m.02704kk,Carey Nelson,1963-06-04,2063-05-10,"",Datum umrtia nemusi byt spravny.
m.027jdnl,Edward Turner Boyd Twistleton,1809-05-24,1874-10-05,"",""
m.027x4bl,Monroe Fein,1923-01-01,1982-01-01,"",""
m.02plv2v,Rudolph Nickolsburger,1899-03-21,1969-12-01,"",""
m.02w1d2z,Ronnie and Donnie Galyon,1951-10-28,2051-10-03,"",Datum umrtia nemusi byt spravny.
m.02x43hh,Meredith Hall,1949-03-25,2049-02-28,"",Datum umrtia nemusi byt spravny.
m.03cn508,Len Brown,1956-10-01,2056-09-06,"",Datum umrtia nemusi byt spravny.
m.03f7ftg,Eero Hämeenniemi,1951-04-29,2051-04-04,"",Datum umrtia nemusi byt spravny.
m.03gwm_j,Pieter Van Buskirk,1665-01-01,1738-07-20,"",""
m.03h_gs3,Dave Hubertus,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wpwpr,Allan Jeffrie Robbins,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wsxrb,William V Thoms,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wtmrb,Arnold L Fishman,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wy2dk,Richard E Clark,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.043198,Hannah Duston,1657-12-23,1736-01-01,"",""
m.050z_9d,Timothy Masters,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05w9z42,Carlos Castillo,1890-01-01,1989-12-08,"",Datum umrtia nemusi byt spravny.
m.05wpj5g,Sylvia Kantaris,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y3x97,David Powlison,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.068kys,Ilkka Remes,1962-12-13,2062-11-18,"",Datum umrtia nemusi byt spravny.
m.06w4g3t,Beyhan Demirdağ Alkan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.07kdm4k,Gerson Novela,1979-09-12,2079-08-18,"",Datum umrtia nemusi byt spravny.
m.0106wsd8,Арам Оганесян,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010f6p58,Valerie Farrell,1946-12-15,2046-11-20,"",Datum umrtia nemusi byt spravny.
m.010lfxmq,Felicitas Adler,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010vgz52,Ambarish Deshpande,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011596z6,Rodoh Seji,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012nzp4w,Hamu Kayondo,1990-03-09,2090-02-12,"",Datum umrtia nemusi byt spravny.
m.012srq3h,Renata Zarazúa,1997-09-30,2097-09-05,"",Datum umrtia nemusi byt spravny.
m.012vqkf4,Tom McQueen,1929-02-21,2029-01-27,"",Datum umrtia nemusi byt spravny.
m.0130x2n1,Twyla Mason Gray,1954-09-26,2011-09-03,"",""
m.016gr2,Derek Jacobi,1938-10-22,2038-09-27,"",Datum umrtia nemusi byt spravny.
m.026y6f1,Denis Viger,1741-06-06,1805-06-16,"",""
m.0274w2g,Clarence V. Bertucci,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02883w8,Bogomil Dyakov,1984-04-12,2084-03-18,"",Datum umrtia nemusi byt spravny.
m.02l74j,David Cay Johnston,1948-12-24,2048-11-29,"",Datum umrtia nemusi byt spravny.
m.02ppsc5,Radulf de Lamley,1147-01-26,1247-01-01,Datum narodenia nemusi byt spravny.,""
m.02t411,David H. Levy,1948-05-22,2048-04-27,"",Datum umrtia nemusi byt spravny.
m.02x0s__,Xanthe Elbrick,1978-12-01,2078-11-06,"",Datum umrtia nemusi byt spravny.
m.03c70sw,Ed Gallagher,1910-11-28,1981-12-22,"",""
m.03d1f5y,Abdul Rahman,1921-01-01,1945-01-01,"",""
m.03d5x41,Robert Reynolds,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03mc5b2,Elizabeth Prout,1820-09-02,1864-01-11,"",""
m.03q7mgh,Lorenzo P. Chase,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wsdgs,Thomas J Mazza,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03xp2p3,Amadeus Webersinke,1920-11-01,2005-05-15,"",""
m.03y6xr3,Maria Reining,1903-08-07,1991-03-11,"",""
m.043ljx7,Rani Devi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.047rvdy,André Carthen,1962-12-12,2062-11-17,"",Datum umrtia nemusi byt spravny.
m.04gjkdv,Jeff Golden,1950-04-24,2050-03-30,"",Datum umrtia nemusi byt spravny.
m.04gkn5x,Bressal mac Áedo Róin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05p2s7t,Erik von Heland,1880-01-01,1963-01-01,"",""
m.05vkf66,Marshall Wingfield,1893-01-01,1992-12-08,"",Datum umrtia nemusi byt spravny.
m.05xnrtd,Pierre Riché,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05xv9_j,S. Lawrence Johnson,1909-01-01,2008-12-07,"",Datum umrtia nemusi byt spravny.
m.06w6cd0,Hugh of Noara,1070-01-25,1170-01-01,Datum narodenia nemusi byt spravny.,""
m.07k7zkx,Jack Enzenroth,1885-11-04,1944-02-21,"",""
m.010f3bnl,Allison Benge,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114j_0s,Thomas C. Wheeler,1948-03-18,2048-02-22,"",Datum umrtia nemusi byt spravny.
m.011dwy32,Prem Kumari,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011gfbkx,Sheila Garner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011r2d3_,Josh Herman,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011t31z4,Theodore J.H. Hulsker,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011tyb2_,Eric Decaria,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0134w62x,Ben Keating,1971-08-18,2071-07-24,"",Datum umrtia nemusi byt spravny.
m.01czdt,Barthold Heinrich Brockes,1680-09-22,1747-01-16,"",""
m.01wpnns,Amanda Drummond,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.026vnjc,Adam Shortt,1859-11-24,1931-01-14,"",""
m.03gvv3k,James E. Birch,1849-07-29,1941-12-06,"",""
m.03hcp58,John Hecklinger,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03hlhsx,Sergei Kosorotov,1965-04-15,2065-03-21,"",Datum umrtia nemusi byt spravny.
m.03j9b7,Paul Korir,1977-07-15,2077-06-20,"",Datum umrtia nemusi byt spravny.
m.03nvtcg,Sigourney Thayer,1896-03-24,1944-11-02,"",""
m.03r6xv,Darren McGavin,1922-05-07,2006-02-25,"",""
m.03wv0qz,Richard R Devenuti,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03xpddt,Piotr Piasecki,1977-04-19,2077-03-25,"",Datum umrtia nemusi byt spravny.
m.04f6bd8,Nick Clausen,1900-05-23,1989-09-23,"",""
m.04m_mh_,Onésime Delafond,1805-01-01,1861-01-01,"",""
m.04n03bg,Aleksei Ivanov,1981-09-01,2081-08-07,"",Datum umrtia nemusi byt spravny.
m.04s5xx,Patricia A. Stryker,1956-01-01,2055-12-07,"",Datum umrtia nemusi byt spravny.
m.04y7r4l,Alejandra Andreu,1990-02-25,2008-01-01,"",""
m.05w56v_,James Willis,1932-01-01,2031-12-07,"",Datum umrtia nemusi byt spravny.
m.05wbywt,Patricia Ann Potter,1940-01-01,2039-12-07,"",Datum umrtia nemusi byt spravny.
m.05wk_fz,Austin Murphy,1956-01-01,2055-12-07,"",Datum umrtia nemusi byt spravny.
m.05ybhl,Lamiya Abed Khadawi,1905-05-22,2005-04-27,Datum narodenia nemusi byt spravny.,""
m.064k7t4,Kevin Beardmore,1959-01-01,2058-12-07,"",Datum umrtia nemusi byt spravny.
m.06_t_1v,Mary Gordon,1947-10-13,2047-09-18,"",Datum umrtia nemusi byt spravny.
m.07185t,Liu Wang,1970-01-01,2069-12-07,"",Datum umrtia nemusi byt spravny.
m.010wvqnq,M.S. Saravanan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114b2rm,Ole Christian Slyngstad Hætta,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011cft2l,Stephen Mark Goldfinger,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011tyw8z,Jiancarlo Arias,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0127pb0s,Sergio Garcia Michel,1945-07-28,2010-09-19,"",""
m.012vzmq0,Vasyl Ellan-Blakytny,1894-01-12,1925-01-01,"",""
m.01c1dv,James Stephen,1758-06-30,1832-10-10,"",""
m.02671jt,Borja Oubiña,1982-05-17,2082-04-22,"",Datum umrtia nemusi byt spravny.
m.0285b4p,Sam Irving,1893-08-02,1968-12-12,"",""
m.02pk538,William E. Kemp,1889-02-08,1968-07-29,"",""
m.02rnzp5,William Broadbent,1835-01-23,1907-07-10,"",""
m.02w8zrk,Andrew Janiak,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02x1mbm,Ghulam Sadiq Khan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03ccj3m,Joseph Jane,1560-01-26,1660-01-01,Datum narodenia nemusi byt spravny.,""
m.03gtks3,Ivan Voronaev,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03j3gdt,Vincenzo de Crescenzo,1915-01-01,2014-12-07,"",Datum umrtia nemusi byt spravny.
m.03xmw4t,Saol,2007-01-01,2106-12-08,"",Datum umrtia nemusi byt spravny.
m.0408vn0,Charles Kaisin,1972-12-05,2072-11-10,"",Datum umrtia nemusi byt spravny.
m.0417vs_,Roger Callard,1950-05-04,2050-04-09,"",Datum umrtia nemusi byt spravny.
m.051y7sd,Basile Adjou Moumouni,1922-10-25,2022-09-30,"",Datum umrtia nemusi byt spravny.
m.05dbjz,Michael Moloney,1963-12-14,2063-11-19,"",Datum umrtia nemusi byt spravny.
m.05p0w1s,Mario Acuña,1940-03-12,2009-03-05,"",""
m.05xqtvm,W. S. Robertson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0669zth,Vaclav Havlik,1983-01-20,2082-12-26,"",Datum umrtia nemusi byt spravny.
m.07k4jcb,Dmitry Larin,1973-07-26,2073-07-01,"",Datum umrtia nemusi byt spravny.
m.0105ym8f,Mark Pileggi,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010brmwy,Willie Myrick,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010rt3pk,Ben Abelsma,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0110_ttb,Lauren Lazarus,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0115vfzm,Daniel Jeffman,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011dkhhb,José Manuel Alves Pereira,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011kf1wt,Keith Mitchell,1967-08-15,2067-07-21,"",Datum umrtia nemusi byt spravny.
m.012_09m1,Bruno Mealli,1937-11-20,2037-10-26,"",Datum umrtia nemusi byt spravny.
m.012bdmm2,Michael O'Donoghue,1996-01-18,2095-12-24,"",Datum umrtia nemusi byt spravny.
m.01_81m,Slavoljub Eduard Penkala,1871-04-20,1922-02-05,"",""
m.01jwk6,Jean-Jacques Challet-Venel,1811-05-11,1893-08-06,"",""
m.01nrpvf,Ivan Lins,1945-06-16,2045-05-22,"",Datum umrtia nemusi byt spravny.
m.01vxyvq,Barbara Marino,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.026t_xs,Peter Newhard,1783-07-26,1860-02-19,"",""
m.027bbdd,Jamie Kelso,1948-06-08,2048-05-14,"",Datum umrtia nemusi byt spravny.
m.02k413,John McCarthy,1956-11-27,2056-11-02,"",Datum umrtia nemusi byt spravny.
m.02x91rb,Kevin Iro,1968-05-24,2068-04-29,"",Datum umrtia nemusi byt spravny.
m.03c6394,Folke Frölén,1908-02-25,2002-06-11,"",""
m.03gmwlh,Yaniv Aran,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03y8hcf,Liam Higgins,1983-07-19,2083-06-24,"",Datum umrtia nemusi byt spravny.
m.04d_87m,Scott Montgomery,1981-10-16,2081-09-21,"",Datum umrtia nemusi byt spravny.
m.05b0cyg,Ian Spittal,1965-02-14,2065-01-20,"",Datum umrtia nemusi byt spravny.
m.05qg096,Ann Lloyd,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05wnd8v,Hans-Joachim Gehrke,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05xhk4q,Lynie Arden,1949-01-01,2048-12-07,"",Datum umrtia nemusi byt spravny.
m.05xxhrd,Margot Johnson,1921-01-01,2020-12-07,"",Datum umrtia nemusi byt spravny.
m.066b0m7,Andrey  Sokolov,1992-01-13,2091-12-19,"",Datum umrtia nemusi byt spravny.
m.07713x,Cushing Strout,1913-12-16,2013-11-21,Datum narodenia nemusi byt spravny.,""
m.07h5s1,Harry Greenbank,1865-09-11,1899-02-26,"",""
m.08081sk,Robert Hilburn,1939-09-25,2039-08-31,"",Datum umrtia nemusi byt spravny.
